line_num,image_path,label,croplabel,xmin,ymin,xmax,ymax
952,wheat/wheat032arot.jpeg,wheat,4,0,0,224,224
953,sugarcane/sugarcane028ahf.jpeg,sugarcane,3,0,0,224,224
954,wheat/wheat017a.jpeg,wheat,4,0,0,224,224
955,sugarcane/sugarcane021a.jpeg,sugarcane,3,0,0,224,224
956,sugarcane/sugarcane050a.jpg,sugarcane,3,376,192,476,332
957,rice/rice032a.jpeg,rice,2,0,0,224,224
958,sugarcane/sugarcane006arot.jpeg,sugarcane,3,0,0,224,224
959,jute/jute009ahs.jpeg,jute,0,0,0,224,224
960,sugarcane/sugarcane029arot.jpeg,sugarcane,3,0,0,224,224
961,rice/rice037ahf.jpeg,rice,2,0,0,224,224
962,jute/jute033a.jpeg,jute,0,0,0,224,224
963,jute/jute036ahs.jpeg,jute,0,0,0,224,224
964,maize/maize020ahf.jpeg,maize,1,0,0,224,224
965,rice/rice041a.jpg,rice,2,2,71,293,92
966,rice/rice047a.jpg,rice,2,2,5,183,107
967,wheat/wheat-field02.jpg,wheat,4,1,238,110,720
968,wheat/wheat025ahf.jpeg,wheat,4,0,0,224,224
969,rice/rice043a.jpg,rice,2,520,2,652,269
970,sugarcane/sugarcane048a.jpg,sugarcane,3,2133,908,2598,1973
971,rice/rice040ahs.jpeg,rice,2,0,0,224,224
972,rice/rice046a.jpg,rice,2,1,129,181,245
973,maize/maize013ahf.jpeg,maize,1,0,0,224,224
974,sugarcane/sugarcane048a.jpg,sugarcane,3,43,1023,2098,2293
975,rice/rice024ahf.jpeg,rice,2,0,0,224,224
976,sugarcane/sugarcane015ahs.jpeg,sugarcane,3,0,0,224,224
977,maize/maize047a.jpg,maize,1,203,38,304,378
978,wheat/wheat0002a.jpeg,wheat,4,0,0,224,224
979,maize/maize043a.jpg,maize,1,1,59,226,284
980,wheat/wheat003rot.jpeg,wheat,4,0,0,224,224
981,sugarcane/sugarcane038ahs.jpeg,sugarcane,3,0,0,224,224
982,maize/maize003a.jpeg,maize,1,0,0,224,224
983,maize/maize011a.jpeg,maize,1,0,0,224,224
984,wheat/wheat049a.jpg,wheat,4,250,257,546,490
985,wheat/wheat018a.jpeg,wheat,4,0,0,224,224
987,wheat/wheat-field02.jpg,wheat,4,161,187,287,649
988,maize/maize023ahf.jpeg,maize,1,0,0,224,224
989,jute/jute014ahs.jpeg,jute,0,0,0,224,224
990,rice/rice-828540_1280.jpg,rice,2,546,499,859,823
991,maize/maize041a.jpg,maize,1,1251,186,1594,1066
992,wheat/wheat041a.jpg,wheat,4,137,135,275,173
993,maize/maize013ahs.jpeg,maize,1,0,0,224,224
994,rice/rice036ahf.jpeg,rice,2,0,0,224,224
995,sugarcane/sugarcane041a.jpg,sugarcane,3,221,109,472,156
997,sugarcane/sugarcane047a.jpg,sugarcane,3,349,200,679,361
998,wheat/wheat046a.jpg,wheat,4,609,493,881,679
999,rice/rice048a.jpg,rice,2,623,415,1055,527
1000,sugarcane/sugarcane0002ahs.jpeg,sugarcane,3,0,0,224,224
1001,jute/jute042a.jpg,jute,0,258,326,495,600
1002,jute/jute003arot.jpeg,jute,0,0,0,224,224
1003,rice/rice041a.jpg,rice,2,115,180,292,353
1004,sugarcane/sugarcane039a.jpeg,sugarcane,3,0,0,224,224
1005,jute/jute006a.jpeg,jute,0,0,0,224,224
1006,wheat/wheat046a.jpg,wheat,4,602,313,879,491
1007,sugarcane/sugarcane008a.jpeg,sugarcane,3,0,0,224,224
1009,wheat/wheat021a.jpeg,wheat,4,0,0,224,224
1010,jute/jute044a.jpg,jute,0,0,17,252,634
1011,sugarcane/sugarcane022ahf.jpeg,sugarcane,3,0,0,224,224
1012,rice/rice044a.jpg,rice,2,326,86,470,159
1013,wheat/wheat011.jpeg,wheat,4,0,0,224,224
1014,rice/rice007ahs.jpeg,rice,2,0,0,224,224
1015,jute/juteleaves.jpg,jute,0,503,193,639,461
1016,rice/rice044a.jpg,rice,2,189,162,327,286
1017,jute/Jute049a.jpg,jute,0,242,0,317,100
1018,rice/rice045a.jpg,rice,2,399,92,471,205
1019,jute/jute021a.jpeg,jute,0,0,0,224,224
1020,wheat/wheat039ahf.jpeg,wheat,4,0,0,224,224
1021,rice/rice045a.jpg,rice,2,143,29,351,92
1022,rice/rice002a.jpeg,rice,2,0,0,224,224
1023,sugarcane/sugarcane027ahf.jpeg,sugarcane,3,0,0,224,224
1024,wheat/wheat004arot.jpeg,wheat,4,0,0,224,224
1025,jute/jute004ahs.jpeg,jute,0,0,0,224,224
1027,rice/rice050a.jpg,rice,2,1,207,125,283
1028,jute/jute003ahf.jpeg,jute,0,0,0,224,224
1029,wheat/wheat048a.jpg,wheat,4,1,263,371,481
1030,jute/jute012a.jpeg,jute,0,0,0,224,224
1031,wheat/wheat044a.jpg,wheat,4,1,85,174,197
1032,sugarcane/sugarcane021arot.jpeg,sugarcane,3,0,0,224,224
1033,wheat/wheat005a.jpeg,wheat,4,0,0,224,224
1035,maize/maize042a.jpg,maize,1,1057,224,1611,752
1036,maize/maize015arot.jpeg,maize,1,0,0,224,224
1037,wheat/wheat018arot.jpeg,wheat,4,0,0,224,224
1038,rice/rice034a.jpeg,rice,2,0,0,224,224
1039,jute/jute025arot.jpeg,jute,0,0,0,224,224
1040,sugarcane/sugarcane020arot.jpeg,sugarcane,3,0,0,224,224
1041,maize/maize014.jpeg,maize,1,0,0,224,224
1042,rice/rice-5174887_1280.jpg,rice,2,643,416,1115,947
1043,rice/rice012a.jpeg,rice,2,0,0,224,224
1044,maize/maize048a.jpg,maize,1,384,1023,841,1500
1045,rice/rice029ahf.jpeg,rice,2,0,0,224,224
1046,rice/rice016arot.jpeg,rice,2,0,0,224,224
1047,jute/juteplant.jpg,jute,0,230,1,384,396
1048,wheat/wheat038a.jpeg,wheat,4,0,0,224,224
1049,sugarcane/sugarcane0003ahs.jpeg,sugarcane,3,0,0,224,224
1050,rice/rice044a.jpg,rice,2,363,136,472,285
1051,rice/rice004a.jpeg,rice,2,0,0,224,224
1052,wheat/wheat-field01.jpg,wheat,4,40,628,175,720
1053,rice/rice048a.jpg,rice,2,340,350,553,488
1054,wheat/wheat007arot.jpeg,wheat,4,0,0,224,224
1055,wheat/wheat042a.JPG,wheat,4,769,362,1145,564
1056,rice/rice033a.jpeg,rice,2,0,0,224,224
1057,jute/jute038arot.jpeg,jute,0,0,0,224,224
1058,sugarcane/sugarcane022ahs.jpeg,sugarcane,3,0,0,224,224
1059,sugarcane/sugarcane0001a.jpeg,sugarcane,3,0,0,224,224
1060,maize/maize015ahf.jpeg,maize,1,0,0,224,224
1061,rice/rice-field.jpg,rice,2,1,345,315,720
1062,maize/maize_fieldmexico.jpeg,maize,1,464,1,561,316
1063,maize/maize021ahf.jpeg,maize,1,0,0,224,224
1064,maize/maize050a.jpg,maize,1,9,1300,1525,1800
1065,maize/maize029ahs.jpeg,maize,1,0,0,224,224
1066,maize/maize024a.jpeg,maize,1,0,0,224,224
1067,maize/maize048a.jpg,maize,1,5,69,2000,461
1068,jute/jute032ahf.jpeg,jute,0,0,0,224,224
1069,jute/jute005a.jpeg,jute,0,0,0,224,224
1070,rice/rice-5174887_1280.jpg,rice,2,265,364,627,955
1071,maize/maize042a.jpg,maize,1,1127,527,1518,1529
1072,maize/maize009a.jpeg,maize,1,0,0,224,224
1073,maize/maize016ahs.jpeg,maize,1,0,0,224,224
1074,rice/rice046a.jpg,rice,2,1,59,154,306
1075,jute/jute035ahf.jpeg,jute,0,0,0,224,224
1076,maize/maize038ahs.jpeg,maize,1,0,0,224,224
1077,jute/jute039ahf.jpeg,jute,0,0,0,224,224
1078,jute/jute044a.jpg,jute,0,493,18,865,615
1079,jute/jute037arot.jpeg,jute,0,0,0,224,224
1080,sugarcane/sugarcane044a.jpg,sugarcane,3,290,130,469,355
1081,jute/jute012ahf.jpeg,jute,0,0,0,224,224
1082,maize/maize008a.jpeg,maize,1,0,0,224,224
1083,wheat/wheat-field01.jpg,wheat,4,297,307,503,556
1084,jute/jute001ahs.jpeg,jute,0,0,0,224,224
1085,sugarcane/sugarcane019arot.jpeg,sugarcane,3,0,0,224,224
1086,wheat/wheatss.jpg,wheat,4,262,206,609,579
1087,jute/jute020ahs.jpeg,jute,0,0,0,224,224
1088,maize/maize011ahs.jpeg,maize,1,0,0,224,224
1089,wheat/wheatcropfield.jpg,wheat,4,17,1212,1805,2170
1090,maize/maize046a.jpg,maize,1,6,5,678,207
1091,rice/rice047a.jpg,rice,2,362,99,469,231
1092,rice/rice031a.jpeg,rice,2,0,0,224,224
1093,wheat/wheat025arot.jpeg,wheat,4,0,0,224,224
1094,maize/maize007hf.jpeg,maize,1,0,0,224,224
1095,wheat/wheat022ahf.jpeg,wheat,4,0,0,224,224
1096,maize/maize036ahf.jpeg,maize,1,0,0,224,224
1097,wheat/wheat042a.JPG,wheat,4,1107,486,1596,1200
1099,jute/jute039arot.jpeg,jute,0,0,0,224,224
1100,jute/jute015ahs.jpeg,jute,0,0,0,224,224
1101,maize/maize050a.jpg,maize,1,4,429,2368,1279
1103,maize/maize025a.jpeg,maize,1,0,0,224,224
1104,sugarcane/sugarcane025ahs.jpeg,sugarcane,3,0,0,224,224
1105,sugarcane/sugarcane045a.jpg,sugarcane,3,916,217,1062,653
1106,wheat/wheat004ahs.jpeg,wheat,4,0,0,224,224
1107,jute/jute020arot.jpeg,jute,0,0,0,224,224
1108,wheat/wheat045a.jpg,wheat,4,187,142,377,266
1109,rice/rice043a.jpg,rice,2,403,3,591,261
1110,rice/rice044a.jpg,rice,2,195,67,319,93
1111,maize/maize025arot.jpeg,maize,1,0,0,224,224
1112,rice/rice027ahs.jpeg,rice,2,0,0,224,224
1113,sugarcane/sugarcane040arot.jpeg,sugarcane,3,0,0,224,224
1114,wheat/wheat-field01.jpg,wheat,4,148,557,436,720
1115,sugarcane/sugarcane017ahf.jpeg,sugarcane,3,0,0,224,224
1116,maize/maize050a.jpg,maize,1,1190,191,2380,962
1117,wheat/wheat023ahs.jpeg,wheat,4,0,0,224,224
1118,rice/rice032ahf.jpeg,rice,2,0,0,224,224
1119,wheat/wheat037ahf.jpeg,wheat,4,0,0,224,224
1120,wheat/wheat024arot.jpeg,wheat,4,0,0,224,224
1121,jute/jute017ahs.jpeg,jute,0,0,0,224,224
1122,wheat/wheat-field-artificial-irrigation-rural-electrification-to-harvest-166395991.jpg,wheat,4,5,274,285,354
1123,wheat/wheat046a.jpg,wheat,4,333,493,626,680
1125,wheat/wheat048a.jpg,wheat,4,752,452,1199,636
1126,jute/jute010ahs.jpeg,jute,0,0,0,224,224
1127,sugarcane/sugarcane015a.jpeg,sugarcane,3,0,0,224,224
1128,sugarcane/sugarcane012a.jpeg,sugarcane,3,0,0,224,224
1129,rice/rice050a.jpg,rice,2,349,166,474,352
1130,jute/jute009a.jpeg,jute,0,0,0,224,224
1131,wheat/wheat033ahs.jpeg,wheat,4,0,0,224,224
1132,rice/rice001ahf.jpeg,rice,2,0,0,224,224
1133,maize/maize009ahs.jpeg,maize,1,0,0,224,224
1134,rice/rice017a.jpeg,rice,2,0,0,224,224
1135,maize/maize038arot.jpeg,maize,1,0,0,224,224
1136,maize/maize046a.jpg,maize,1,885,1,1496,211
1137,rice/rice047a.jpg,rice,2,1,2,470,231
1138,wheat/wheat006ahf.jpeg,wheat,4,0,0,224,224
1139,maize/maize032ahs.jpeg,maize,1,0,0,224,224
1140,rice/rice022arot.jpeg,rice,2,0,0,224,224
1141,rice/rice043a.jpg,rice,2,461,228,655,493
1142,wheat/wheat012arot.jpeg,wheat,4,0,0,224,224
1143,sugarcane/sugarcane050a.jpg,sugarcane,3,427,195,548,354
1144,rice/rice030ahf.jpeg,rice,2,0,0,224,224
1145,maize/maize042a.jpg,maize,1,1284,197,2048,758
1146,rice/rice037ahs.jpeg,rice,2,0,0,224,224
1147,rice/rice026ahf.jpeg,rice,2,0,0,224,224
1149,wheat/wheat040a.jpeg,wheat,4,0,0,224,224
1151,sugarcane/sugarcane042a.jpg,sugarcane,3,15,461,735,1013
1152,jute/jute019a.jpeg,jute,0,0,0,224,224
1153,jute/jute041a.jpg,jute,0,323,325,543,802
1154,maize/maize_fieldmexico.jpeg,maize,1,200,118,293,316
1155,maize/maize050a.jpg,maize,1,842,455,1771,1300
1156,rice/rice036arot.jpeg,rice,2,0,0,224,224
1157,sugarcane/sugarcane014a.jpeg,sugarcane,3,0,0,224,224
1158,maize/maize032a.jpeg,maize,1,0,0,224,224
1159,jute/jute002arot.jpeg,jute,0,0,0,224,224
1160,maize/maize-field01.jpg,maize,1,1,132,259,433
1161,sugarcane/sugarcane025ahf.jpeg,sugarcane,3,0,0,224,224
1162,jute/jute042a.jpg,jute,0,517,113,799,330
1163,jute/jute030ahs.jpeg,jute,0,0,0,224,224
1164,maize/maize006rot.jpeg,maize,1,0,0,224,224
1165,rice/rice007ahf.jpeg,rice,2,0,0,224,224
1166,sugarcane/sugarcane036a.jpeg,sugarcane,3,0,0,224,224
1167,rice/rice035arot.jpeg,rice,2,0,0,224,224
1168,jute/jute031ahf.jpeg,jute,0,0,0,224,224
1169,wheat/wheat027a.jpeg,wheat,4,0,0,224,224
1170,rice/rice019ahs.jpeg,rice,2,0,0,224,224
1171,sugarcane/sugarcane046a.jpg,sugarcane,3,172,3,304,401
1172,sugarcane/sugarcane005ahf.jpeg,sugarcane,3,0,0,224,224
1173,maize/maize029ahf.jpeg,maize,1,0,0,224,224
1174,sugarcane/sugarcane045a.jpg,sugarcane,3,288,15,571,703
1175,wheat/wheatcropfield.jpg,wheat,4,1920,1193,4236,1782
1176,jute/jute025ahs.jpeg,jute,0,0,0,224,224
1177,wheat/wheat-field02.jpg,wheat,4,228,570,399,719
1178,maize/maize033ahf.jpeg,maize,1,0,0,224,224
1179,rice/rice-828540_1280.jpg,rice,2,32,302,494,397
1180,sugarcane/sugarcane048a.jpg,sugarcane,3,3003,2523,4896,3653
1181,maize/maize005ahf.jpeg,maize,1,0,0,224,224
1182,jute/jute029a.jpeg,jute,0,0,0,224,224
1183,rice/rice041a.jpg,rice,2,2,90,133,176
1184,wheat/wheat013ahf.jpeg,wheat,4,0,0,224,224
1185,wheat/wheat049a.jpg,wheat,4,6,317,380,529
1186,maize/maize017arot.jpeg,maize,1,0,0,224,224
1187,rice/rice017ahs.jpeg,rice,2,0,0,224,224
1188,sugarcane/sugarcane025arot.jpeg,sugarcane,3,0,0,224,224
1189,wheat/wheat027arot.jpeg,wheat,4,0,0,224,224
1190,jute/jute050a.jpg,jute,0,204,51,360,230
1191,rice/rice039ahs.jpeg,rice,2,0,0,224,224
1192,sugarcane/sugarcane045a.jpg,sugarcane,3,8,9,333,696
1193,rice/rice-field.jpg,rice,2,282,318,540,720
1194,wheat/wheat006arot.jpeg,wheat,4,0,0,224,224
1195,jute/Jute049a.jpg,jute,0,100,1,154,156
1196,wheat/wheat016arot.jpeg,wheat,4,0,0,224,224
1197,maize/maize010arot.jpeg,maize,1,0,0,224,224
1198,sugarcane/sugarcane019ahf.jpeg,sugarcane,3,0,0,224,224
1199,wheat/wheat046a.jpg,wheat,4,880,493,1024,677
1201,sugarcane/sugarcane013ahf.jpeg,sugarcane,3,0,0,224,224
1202,wheat/wheat011hs.jpeg,wheat,4,0,0,224,224
1203,maize/maize-field01.jpg,maize,1,463,143,722,433
1204,wheat/wheat013ahs.jpeg,wheat,4,0,0,224,224
1205,sugarcane/sugarcane018a.jpeg,sugarcane,3,0,0,224,224
1206,wheat/wheat041a.jpg,wheat,4,1,238,134,396
1208,rice/rice043a.jpg,rice,2,168,4,478,408
1209,jute/juteleaves.jpg,jute,0,105,425,275,639
1210,rice/rice043a.jpg,rice,2,4,108,328,425
1215,sugarcane/sugarcanefield.jpg,sugarcane,3,447,5,606,597
1217,sugarcane/sugarcanefield.jpg,sugarcane,3,617,5,721,594
1218,sugarcane/sugarcanefield.jpg,sugarcane,3,283,1,447,591
1223,sugarcane/sugarcanefield.jpg,sugarcane,3,4,7,747,594
1224,sugarcane/sugarcanefield.jpg,sugarcane,3,883,11,1042,569
1225,sugarcane/sugarcanefield.jpg,sugarcane,3,144,9,271,594
1226,sugarcane/sugarcanefield.jpg,sugarcane,3,1447,1,1595,554
1231,rice/rice-field02.jpg,rice,2,379,3,518,801
1232,rice/rice-fields-204128_1280.jpg,rice,2,962,634,1275,848
1233,rice/rice-field02.jpg,rice,2,1,2,379,181
1234,rice/rice-4967164_1280.jpg,rice,2,3,189,546,258
1235,rice/rice-4967164_1280.jpg,rice,2,296,261,631,395
1236,rice/rice-4967164_1280.jpg,rice,2,1,191,1194,397
1237,rice/rice-field02.jpg,rice,2,593,483,866,795
1238,rice/rice-4967164_1280.jpg,rice,2,553,189,927,262
1239,rice/rice-field02.jpg,rice,2,4,297,380,801
1240,rice/rice-fields-204128_1280.jpg,rice,2,2,421,445,853
1241,rice/rice-4967164_1280.jpg,rice,2,1,276,293,399
1242,rice/rice-fields-204128_1280.jpg,rice,2,445,421,728,626
1243,rice/rice-fields-204128_1280.jpg,rice,2,950,436,1278,661
1244,rice/rice-4967164_1280.jpg,rice,2,933,185,1196,265
1245,rice/rice-4967164_1280.jpg,rice,2,634,261,976,399
1246,rice/rice-field02.jpg,rice,2,518,132,685,544
1247,maize/maize_1290926293.jpg,maize,1,0,0,224,224
1248,maize/maize_1290926293.jpg,maize,1,400,0,624,224
1249,maize/maize_1290926293.jpg,maize,1,800,0,1024,224
1250,maize/maize_1290926293.jpg,maize,1,1200,0,1424,224
1251,maize/maize_1290926293.jpg,maize,1,0,400,224,624
1252,maize/maize_1290926293.jpg,maize,1,400,400,624,624
1253,maize/maize_1290926293.jpg,maize,1,800,400,1024,624
1254,maize/maize_1290926293.jpg,maize,1,1200,400,1424,624
1255,maize/maize_1290926293.jpg,maize,1,0,800,224,1024
1256,maize/maize_1290926293.jpg,maize,1,400,800,624,1024
1257,maize/maize_1290926293.jpg,maize,1,800,800,1024,1024
